"","PointYrID","PointID","FIRE_ID","Fire_year","Year","TSB","TreeCov","ShrubCov","SnagBA","lat","long","burnsev","slope","elevation","aspect","visits","prefire","Burned"
"192","BVR3_3.2013","BVR3_3","2012Chips",2012,2013,1,15,3,3.6,40.164988,-121.16498,38.54800034,28,1570,243,2,"open",1
"193","BVR3_3.2014","BVR3_3","2012Chips",2012,2014,2,18,8,2.7,40.164988,-121.16498,38.54800034,28,1570,243,2,"open",1
"194","BVR3_3.2015","BVR3_3","2012Chips",2012,2015,3,20,13,1.8,40.164988,-121.16498,38.54800034,28,1570,243,2,"open",1
"195","BVR3_4.2013","BVR3_4","2012Chips",2012,2013,1,20,7,0.8,40.162791,-121.166213,3.819149971,37,1519,265,2,"late closed",1
"196","BVR3_4.2014","BVR3_4","2012Chips",2012,2014,2,21,6,2.1,40.162791,-121.166213,3.819149971,37,1519,265,2,"late closed",1
"197","BVR3_4.2015","BVR3_4","2012Chips",2012,2015,3,22,4,3.4,40.162791,-121.166213,3.819149971,37,1519,265,2,"late closed",1
"198","BVR3_5.2013","BVR3_5","2012Chips",2012,2013,1,30,26,2,40.161301,-121.164257,0.684309006,46,1559,237,2,"late closed",1
"199","BVR3_5.2014","BVR3_5","2012Chips",2012,2014,2,33,23,1.7,40.161301,-121.164257,0.684309006,46,1559,237,2,"late closed",1
"200","BVR3_5.2015","BVR3_5","2012Chips",2012,2015,3,35,20,1.4,40.161301,-121.164257,0.684309006,46,1559,237,2,"late closed",1
"201","BVR3_6.2013","BVR3_6","2012Chips",2012,2013,1,23,8,0.6,40.159284,-121.162069,0.266808987,62,1563,232,2,"late closed",1
"202","BVR3_6.2014","BVR3_6","2012Chips",2012,2014,2,26,7,0.5,40.159284,-121.162069,0.266808987,62,1563,232,2,"late closed",1
"203","BVR3_6.2015","BVR3_6","2012Chips",2012,2015,3,29,6,0.4,40.159284,-121.162069,0.266808987,62,1563,232,2,"late closed",1
"204","BVR3_7.2013","BVR3_7","2012Chips",2012,2013,1,16,9,0.6,40.157015,-121.162729,3.072930098,28,1491,231,2,"open",1
"205","BVR3_7.2014","BVR3_7","2012Chips",2012,2014,2,12,10,0.5,40.157015,-121.162729,3.072930098,28,1491,231,2,"open",1
"206","BVR3_7.2015","BVR3_7","2012Chips",2012,2015,3,8,10,0.4,40.157015,-121.162729,3.072930098,28,1491,231,2,"open",1
"207","BVR3_8.2013","BVR3_8","2012Chips",2012,2013,1,16,5,1,40.156378,-121.160045,9.319829941,56,1534,245,2,"open",1
"208","BVR3_8.2014","BVR3_8","2012Chips",2012,2014,2,13,5,1.2,40.156378,-121.160045,9.319829941,56,1534,245,2,"open",1
"209","BVR3_8.2015","BVR3_8","2012Chips",2012,2015,3,10,4,1.4,40.156378,-121.160045,9.319829941,56,1534,245,2,"open",1
"210","BVR3_9.2013","BVR3_9","2012Chips",2012,2013,1,22,3,3.8,40.153966,-121.160205,6.806330204,38,1486,238,2,"late closed",1
"211","BVR3_9.2014","BVR3_9","2012Chips",2012,2014,2,16,3,4.9,40.153966,-121.160205,6.806330204,38,1486,238,2,"late closed",1
"212","BVR3_9.2015","BVR3_9","2012Chips",2012,2015,3,10,2,6,40.153966,-121.160205,6.806330204,38,1486,238,2,"late closed",1
"213","CAR1_3.2013","CAR1_3","2012Chips",2012,2013,1,1,2,25.6,40.103485,-121.163291,100,30,1545,218,2,"late closed",1
"214","CAR1_3.2014","CAR1_3","2012Chips",2012,2014,2,1,14,19.9,40.103485,-121.163291,100,30,1545,218,2,"late closed",1
"215","CAR1_3.2015","CAR1_3","2012Chips",2012,2015,3,1,25,14.2,40.103485,-121.163291,100,30,1545,218,2,"late closed",1
"216","CAR2_2.2009","CAR2_2","2008Rich",2008,2009,1,24,43,3,40.06705,-121.120979,3.718240023,11,1905,221,2,"late closed",1
"217","CAR2_2.2010","CAR2_2","2008Rich",2008,2010,2,24,43,3,40.06705,-121.120979,3.718240023,11,1905,221,2,"late closed",1
"218","CAR2_2.2011","CAR2_2","2008Rich",2008,2011,3,3,51,3,40.06705,-121.120979,3.718240023,11,1905,221,2,"late closed",1
"219","CAR2_3.2009","CAR2_3","2008Rich",2008,2009,1,22,20,3,40.066373,-121.125923,1.340960026,22,1844,327,2,"late closed",1
"220","CAR2_3.2010","CAR2_3","2008Rich",2008,2010,2,22,20,3,40.066373,-121.125923,1.340960026,22,1844,327,2,"late closed",1
"221","CAR2_3.2011","CAR2_3","2008Rich",2008,2011,3,18,19,3,40.066373,-121.125923,1.340960026,22,1844,327,2,"late closed",1
"222","CAR2_4.2009","CAR2_4","2008Rich",2008,2009,1,39,23,3,40.065383,-121.12874,1.872310042,25,1817,294,2,"late closed",1
"223","CAR2_4.2010","CAR2_4","2008Rich",2008,2010,2,39,23,3,40.065383,-121.12874,1.872310042,25,1817,294,2,"late closed",1
"224","CAR2_4.2011","CAR2_4","2008Rich",2008,2011,3,12,16,3,40.065383,-121.12874,1.872310042,25,1817,294,2,"late closed",1
"225","CAR2_5.2009","CAR2_5","2008Rich",2008,2009,1,43,16,3,40.064764,-121.1317,1.935199976,17,1789,342,2,"late closed",1
"226","CAR2_5.2010","CAR2_5","2008Rich",2008,2010,2,43,16,3,40.064764,-121.1317,1.935199976,17,1789,342,2,"late closed",1
"227","CAR2_5.2011","CAR2_5","2008Rich",2008,2011,3,35,6,3,40.064764,-121.1317,1.935199976,17,1789,342,2,"late closed",1
"228","CAR2_6.2009","CAR2_6","2008Rich",2008,2009,1,20,23,3,40.067338,-121.130985,1.85769999,20,1756,323,2,"late closed",1
"229","CAR2_6.2010","CAR2_6","2008Rich",2008,2010,2,20,23,3,40.067338,-121.130985,1.85769999,20,1756,323,2,"late closed",1
"230","CAR2_6.2011","CAR2_6","2008Rich",2008,2011,3,15,10,3,40.067338,-121.130985,1.85769999,20,1756,323,2,"late closed",1
"231","CAR2_9.2009","CAR2_9","2008Rich",2008,2009,1,32,35,3,40.071117,-121.130178,1.920359969,17,1682,337,2,"late closed",1
"232","CAR2_9.2010","CAR2_9","2008Rich",2008,2010,2,32,35,3,40.071117,-121.130178,1.920359969,17,1682,337,2,"late closed",1
"233","CAR2_9.2011","CAR2_9","2008Rich",2008,2011,3,23,30,3,40.071117,-121.130178,1.920359969,17,1682,337,2,"late closed",1
"234","CAR3_1.2009","CAR3_1","2008Rich",2008,2009,1,58,18,3,40.059387,-121.141883,1,29,1637,20,2,"late closed",1
"235","CAR3_1.2010","CAR3_1","2008Rich",2008,2010,2,58,18,3,40.059387,-121.141883,1,29,1637,20,2,"late closed",1
"236","CAR3_1.2011","CAR3_1","2008Rich",2008,2011,3,55,20,3,40.059387,-121.141883,1,29,1637,20,2,"late closed",1
"237","CAR3_11.2013","CAR3_11","2012Chips",2012,2013,1,30,5,6,40.060376,-121.160979,14.0795002,35,1289,313,2,"late closed",1
"238","CAR3_11.2014","CAR3_11","2012Chips",2012,2014,2,38,4,3.9,40.060376,-121.160979,14.0795002,35,1289,313,2,"late closed",1
"239","CAR3_11.2015","CAR3_11","2012Chips",2012,2015,3,45,3,1.8,40.060376,-121.160979,14.0795002,35,1289,313,2,"late closed",1
"240","CAR3_12.2013","CAR3_12","2012Chips",2012,2013,1,40,4,3,40.062775,-121.161137,19.04220009,47,1283,238,2,"late closed",1
"241","CAR3_12.2014","CAR3_12","2012Chips",2012,2014,2,60,5,2.3,40.062775,-121.161137,19.04220009,47,1283,238,2,"late closed",1
"242","CAR3_12.2015","CAR3_12","2012Chips",2012,2015,3,80,5,1.6,40.062775,-121.161137,19.04220009,47,1283,238,2,"late closed",1
"243","CAR3_3.2009","CAR3_3","2008Rich",2008,2009,1,37,31,3,40.060109,-121.147058,1.653589964,37,1600,35,2,"mid closed",1
"244","CAR3_3.2010","CAR3_3","2008Rich",2008,2010,2,37,31,3,40.060109,-121.147058,1.653589964,37,1600,35,2,"mid closed",1
"245","CAR3_3.2011","CAR3_3","2008Rich",2008,2011,3,28,17,3,40.060109,-121.147058,1.653589964,37,1600,35,2,"mid closed",1
"246","CAR3_4.2009","CAR3_4","2008Rich",2008,2009,1,50,22,3,40.061408,-121.150516,2.019880056,27,1584,331,2,"late closed",1
"247","CAR3_4.2010","CAR3_4","2008Rich",2008,2010,2,50,22,3,40.061408,-121.150516,2.019880056,27,1584,331,2,"late closed",1
"248","CAR3_4.2011","CAR3_4","2008Rich",2008,2011,3,40,9,3,40.061408,-121.150516,2.019880056,27,1584,331,2,"late closed",1
"249","CAR3_5.2009","CAR3_5","2008Rich",2008,2009,1,44,9,3,40.0589,-121.149728,1.615610003,42,1610,274,2,"late closed",1
"250","CAR3_5.2010","CAR3_5","2008Rich",2008,2010,2,44,9,3,40.0589,-121.149728,1.615610003,42,1610,274,2,"late closed",1
"251","CAR3_5.2011","CAR3_5","2008Rich",2008,2011,3,37,2,3,40.0589,-121.149728,1.615610003,42,1610,274,2,"late closed",1
"252","CAR3_6.2009","CAR3_6","2008Rich",2008,2009,1,40,25,3,40.056112,-121.151199,2,42,1515,190,2,"mid closed",1
"253","CAR3_6.2010","CAR3_6","2008Rich",2008,2010,2,40,25,3,40.056112,-121.151199,2,42,1515,190,2,"mid closed",1
"254","CAR3_6.2011","CAR3_6","2008Rich",2008,2011,3,39,4,3,40.056112,-121.151199,2,42,1515,190,2,"mid closed",1
"255","CAR3_7.2009","CAR3_7","2008Rich",2008,2009,1,39,22,3,40.056257,-121.147865,2,44,1526,212,2,"late closed",1
"256","CAR3_7.2010","CAR3_7","2008Rich",2008,2010,2,39,22,3,40.056257,-121.147865,2,44,1526,212,2,"late closed",1
"257","CAR3_7.2011","CAR3_7","2008Rich",2008,2011,3,43,9,3,40.056257,-121.147865,2,44,1526,212,2,"late closed",1
"258","CAR3_8.2009","CAR3_8","2008Rich",2008,2009,1,40,12,3,40.051867,-121.153318,2.054080009,30,1425,314,2,"late closed",1
"259","CAR3_8.2010","CAR3_8","2008Rich",2008,2010,2,40,12,3,40.051867,-121.153318,2.054080009,30,1425,314,2,"late closed",1
"260","CAR3_8.2011","CAR3_8","2008Rich",2008,2011,3,35,4,3,40.051867,-121.153318,2.054080009,30,1425,314,2,"late closed",1
"261","CB0101.2009","CB0101","2008Cub",2008,2009,1,10,50,1,40.246781,-121.432866,47.7507019,30,1572,91,2,"mid closed",1
"262","CB0101.2010","CB0101","2008Cub",2008,2010,2,10,45,1,40.246781,-121.432866,47.7507019,30,1572,91,2,"mid closed",1
"263","CB0101.2011","CB0101","2008Cub",2008,2011,3,10,60,1,40.246781,-121.432866,47.7507019,30,1572,91,2,"mid closed",1
"264","CB0101.2012","CB0101","2008Cub",2008,2012,4,15,75,1,40.246781,-121.432866,47.7507019,30,1572,91,2,"mid closed",1
"265","CB0102.2009","CB0102","2008Cub",2008,2009,1,10,48,0,40.244512,-121.433113,22.04820061,36,1595,95,2,"Shrub",1
"266","CB0102.2010","CB0102","2008Cub",2008,2010,2,7,57,0,40.244512,-121.433113,22.04820061,36,1595,95,2,"Shrub",1
"267","CB0102.2011","CB0102","2008Cub",2008,2011,3,7,59,0.5,40.244512,-121.433113,22.04820061,36,1595,95,2,"Shrub",1
"268","CB0102.2012","CB0102","2008Cub",2008,2012,4,10,60,1,40.244512,-121.433113,22.04820061,36,1595,95,2,"Shrub",1
"269","CB0103.2009","CB0103","2008Cub",2008,2009,1,8,40,1,40.242297,-121.433735,93.62670135,29,1620,63,2,"Shrub",1
"270","CB0103.2010","CB0103","2008Cub",2008,2010,2,7,75,4,40.242297,-121.433735,93.62670135,29,1620,63,2,"Shrub",1
"271","CB0103.2011","CB0103","2008Cub",2008,2011,3,7,78,2,40.242297,-121.433735,93.62670135,29,1620,63,2,"Shrub",1
"272","CB0103.2012","CB0103","2008Cub",2008,2012,4,10,80,0,40.242297,-121.433735,93.62670135,29,1620,63,2,"Shrub",1
"273","CB0104.2009","CB0104","2008Cub",2008,2009,1,31,5,1,40.24007,-121.43433,15.75339985,25,1646,86,2,"late closed",1
"274","CB0104.2010","CB0104","2008Cub",2008,2010,2,50,18,1,40.24007,-121.43433,15.75339985,25,1646,86,2,"late closed",1
"275","CB0104.2011","CB0104","2008Cub",2008,2011,3,50,12,1.5,40.24007,-121.43433,15.75339985,25,1646,86,2,"late closed",1
"276","CB0104.2012","CB0104","2008Cub",2008,2012,4,25,6,2,40.24007,-121.43433,15.75339985,25,1646,86,2,"late closed",1
"277","CB0105.2009","CB0105","2008Cub",2008,2009,1,35,3,2,40.237887,-121.434743,4.398069859,24,1673,91,2,"mid closed",1
"278","CB0105.2010","CB0105","2008Cub",2008,2010,2,70,10,3,40.237887,-121.434743,4.398069859,24,1673,91,2,"mid closed",1
"279","CB0105.2011","CB0105","2008Cub",2008,2011,3,70,11,4.5,40.237887,-121.434743,4.398069859,24,1673,91,2,"mid closed",1
"280","CB0105.2012","CB0105","2008Cub",2008,2012,4,30,12,6,40.237887,-121.434743,4.398069859,24,1673,91,2,"mid closed",1
"281","CB0201.2009","CB0201","2008Cub",2008,2009,1,30,7,2,40.234084,-121.445349,9.420969963,35,1557,304,2,"late closed",1
"282","CB0201.2010","CB0201","2008Cub",2008,2010,2,26,10,3,40.234084,-121.445349,9.420969963,35,1557,304,2,"late closed",1
"283","CB0201.2011","CB0201","2008Cub",2008,2011,3,26,9,3,40.234084,-121.445349,9.420969963,35,1557,304,2,"late closed",1
"284","CB0201.2012","CB0201","2008Cub",2008,2012,4,15,8,3,40.234084,-121.445349,9.420969963,35,1557,304,2,"late closed",1
"285","CB0202.2009","CB0202","2008Cub",2008,2009,1,5,0,32,40.232265,-121.443697,95.83570099,26,1625,303,2,"mid closed",1
"286","CB0202.2010","CB0202","2008Cub",2008,2010,2,15,7,14,40.232265,-121.443697,95.83570099,26,1625,303,2,"mid closed",1
"287","CB0202.2011","CB0202","2008Cub",2008,2011,3,15,7,21,40.232265,-121.443697,95.83570099,26,1625,303,2,"mid closed",1
"288","CB0202.2012","CB0202","2008Cub",2008,2012,4,2,6,28,40.232265,-121.443697,95.83570099,26,1625,303,2,"mid closed",1
"289","CB0203.2009","CB0203","2008Cub",2008,2009,1,40,0,3,40.230447,-121.441808,0.85362798,31,1683,308,2,"mid closed",1
"290","CB0203.2010","CB0203","2008Cub",2008,2010,2,60,2,4,40.230447,-121.441808,0.85362798,31,1683,308,2,"mid closed",1
"291","CB0203.2011","CB0203","2008Cub",2008,2011,3,60,2,4,40.230447,-121.441808,0.85362798,31,1683,308,2,"mid closed",1
"292","CB0203.2012","CB0203","2008Cub",2008,2012,4,35,1,4,40.230447,-121.441808,0.85362798,31,1683,308,2,"mid closed",1
"293","CB0204.2009","CB0204","2008Cub",2008,2009,1,45,4,4,40.228607,-121.440167,5.773759842,14,1741,237,2,"mid closed",1
"294","CB0204.2010","CB0204","2008Cub",2008,2010,2,60,14,1,40.228607,-121.440167,5.773759842,14,1741,237,2,"mid closed",1
"295","CB0204.2011","CB0204","2008Cub",2008,2011,3,60,8,1,40.228607,-121.440167,5.773759842,14,1741,237,2,"mid closed",1
"296","CB0204.2012","CB0204","2008Cub",2008,2012,4,40,2,1,40.228607,-121.440167,5.773759842,14,1741,237,2,"mid closed",1
"297","CB0205.2009","CB0205","2008Cub",2008,2009,1,15,6,2,40.226793,-121.438461,5.955770016,34,1745,53,2,"mid closed",1
"298","CB0205.2010","CB0205","2008Cub",2008,2010,2,50,20,0,40.226793,-121.438461,5.955770016,34,1745,53,2,"mid closed",1
"299","CB0205.2011","CB0205","2008Cub",2008,2011,3,50,17,1,40.226793,-121.438461,5.955770016,34,1745,53,2,"mid closed",1
"300","CB0205.2012","CB0205","2008Cub",2008,2012,4,25,14,2,40.226793,-121.438461,5.955770016,34,1745,53,2,"mid closed",1
"301","CB0301.2009","CB0301","2008Cub",2008,2009,1,17,0,7,40.218157,-121.439153,0.343957007,39,1837,83,2,"mid closed",1
"302","CB0301.2010","CB0301","2008Cub",2008,2010,2,75,10,9,40.218157,-121.439153,0.343957007,39,1837,83,2,"mid closed",1
"303","CB0301.2011","CB0301","2008Cub",2008,2011,3,75,6,9,40.218157,-121.439153,0.343957007,39,1837,83,2,"mid closed",1
"304","CB0301.2012","CB0301","2008Cub",2008,2012,4,58,2,9,40.218157,-121.439153,0.343957007,39,1837,83,2,"mid closed",1
"305","CB0302.2009","CB0302","2008Cub",2008,2009,1,6,0,29,40.216124,-121.440558,40.97399902,44,1894,89,2,"mid closed",1
"306","CB0302.2010","CB0302","2008Cub",2008,2010,2,5,4,2,40.216124,-121.440558,40.97399902,44,1894,89,2,"mid closed",1
"307","CB0302.2011","CB0302","2008Cub",2008,2011,3,5,4,11,40.216124,-121.440558,40.97399902,44,1894,89,2,"mid closed",1
"308","CB0302.2012","CB0302","2008Cub",2008,2012,4,3,3,20,40.216124,-121.440558,40.97399902,44,1894,89,2,"mid closed",1
"309","CB0303.2009","CB0303","2008Cub",2008,2009,1,0,0,30,40.213903,-121.441771,100,39,1954,79,2,"mid closed",1
"310","CB0303.2010","CB0303","2008Cub",2008,2010,2,0,4,20,40.213903,-121.441771,100,39,1954,79,2,"mid closed",1
"311","CB0303.2011","CB0303","2008Cub",2008,2011,3,0,6,21,40.213903,-121.441771,100,39,1954,79,2,"mid closed",1
"312","CB0303.2012","CB0303","2008Cub",2008,2012,4,0,7,22,40.213903,-121.441771,100,39,1954,79,2,"mid closed",1
"313","CB0304.2009","CB0304","2008Cub",2008,2009,1,28,3,6,40.212224,-121.443911,44.354599,34,1992,133,2,"late closed",1
"314","CB0304.2010","CB0304","2008Cub",2008,2010,2,40,7,9,40.212224,-121.443911,44.354599,34,1992,133,2,"late closed",1
"315","CB0304.2011","CB0304","2008Cub",2008,2011,3,40,4,7,40.212224,-121.443911,44.354599,34,1992,133,2,"late closed",1
"316","CB0304.2012","CB0304","2008Cub",2008,2012,4,46,1,5,40.212224,-121.443911,44.354599,34,1992,133,2,"late closed",1
"317","CB0305.2009","CB0305","2008Cub",2008,2009,1,65,1,4,40.21107,-121.446406,5.829520226,14,2009,216,2,"mid closed",1
"318","CB0305.2010","CB0305","2008Cub",2008,2010,2,60,6,3,40.21107,-121.446406,5.829520226,14,2009,216,2,"mid closed",1
"319","CB0305.2011","CB0305","2008Cub",2008,2011,3,60,4,2.5,40.21107,-121.446406,5.829520226,14,2009,216,2,"mid closed",1
"320","CB0305.2012","CB0305","2008Cub",2008,2012,4,70,1,2,40.21107,-121.446406,5.829520226,14,2009,216,2,"mid closed",1
"321","CB0401.2010","CB0401","2008Cub",2008,2010,2,60,0,2,40.225856,-121.459195,0,38,1584,321,2,"late closed",1
"322","CB0401.2011","CB0401","2008Cub",2008,2011,3,60,1,2,40.225856,-121.459195,0,38,1584,321,2,"late closed",1
"323","CB0401.2012","CB0401","2008Cub",2008,2012,4,55,2,2,40.225856,-121.459195,0,38,1584,321,2,"late closed",1
"324","CB0402.2010","CB0402","2008Cub",2008,2010,2,30,6,10,40.223856,-121.460568,0,41,1541,256,2,"late closed",1
"325","CB0402.2011","CB0402","2008Cub",2008,2011,3,30,5,14,40.223856,-121.460568,0,41,1541,256,2,"late closed",1
"326","CB0402.2012","CB0402","2008Cub",2008,2012,4,30,3,18,40.223856,-121.460568,0,41,1541,256,2,"late closed",1
"327","CB0403.2010","CB0403","2008Cub",2008,2010,2,50,20,2,40.221838,-121.461883,0.56793803,52,1571,19,2,"late closed",1
"328","CB0403.2011","CB0403","2008Cub",2008,2011,3,50,15,4,40.221838,-121.461883,0.56793803,52,1571,19,2,"late closed",1
"329","CB0403.2012","CB0403","2008Cub",2008,2012,4,30,9,6,40.221838,-121.461883,0.56793803,52,1571,19,2,"late closed",1
"330","CB0404.2010","CB0404","2008Cub",2008,2010,2,10,7,18,40.219838,-121.463221,59.12829971,19,1666,164,2,"mid closed",1
"331","CB0404.2011","CB0404","2008Cub",2008,2011,3,10,5,21,40.219838,-121.463221,59.12829971,19,1666,164,2,"mid closed",1
"332","CB0404.2012","CB0404","2008Cub",2008,2012,4,6,3,24,40.219838,-121.463221,59.12829971,19,1666,164,2,"mid closed",1
"333","CB0405.2010","CB0405","2008Cub",2008,2010,2,40,12,2,40.217837,-121.464512,47.66479874,48,1630,261,2,"late closed",1
"334","CB0405.2011","CB0405","2008Cub",2008,2011,3,40,8,6,40.217837,-121.464512,47.66479874,48,1630,261,2,"late closed",1
"335","CB0405.2012","CB0405","2008Cub",2008,2012,4,20,3,10,40.217837,-121.464512,47.66479874,48,1630,261,2,"late closed",1
"336","CB0501.2009","CB0501","2008Cub",2008,2009,1,32,10,2,40.195252,-121.443113,9.793020248,49,1940,52,2,"late closed",1
"337","CB0501.2010","CB0501","2008Cub",2008,2010,2,70,25,0,40.195252,-121.443113,9.793020248,49,1940,52,2,"late closed",1
"338","CB0501.2011","CB0501","2008Cub",2008,2011,3,70,17,2,40.195252,-121.443113,9.793020248,49,1940,52,2,"late closed",1
"339","CB0501.2012","CB0501","2008Cub",2008,2012,4,10,8,4,40.195252,-121.443113,9.793020248,49,1940,52,2,"late closed",1
"340","CB0502.2009","CB0502","2008Cub",2008,2009,1,18,3,5,40.19462,-121.441429,11.63000011,38,1966,316,2,"late closed",1
"341","CB0502.2010","CB0502","2008Cub",2008,2010,2,45,20,6,40.19462,-121.441429,11.63000011,38,1966,316,2,"late closed",1
"342","CB0502.2011","CB0502","2008Cub",2008,2011,3,45,12,9,40.19462,-121.441429,11.63000011,38,1966,316,2,"late closed",1
"343","CB0502.2012","CB0502","2008Cub",2008,2012,4,7,4,12,40.19462,-121.441429,11.63000011,38,1966,316,2,"late closed",1
"344","CB0503.2009","CB0503","2008Cub",2008,2009,1,5,43,0,40.195336,-121.438456,0,28,1969,71,2,"late closed",1
"345","CB0503.2010","CB0503","2008Cub",2008,2010,2,10,65,0,40.195336,-121.438456,0,28,1969,71,2,"late closed",1
"346","CB0503.2011","CB0503","2008Cub",2008,2011,3,10,44,0,40.195336,-121.438456,0,28,1969,71,2,"late closed",1
"347","CB0503.2012","CB0503","2008Cub",2008,2012,4,5,23,0,40.195336,-121.438456,0,28,1969,71,2,"late closed",1
"348","CB0504.2009","CB0504","2008Cub",2008,2009,1,20,16,1,40.196238,-121.435677,0.195749,26,1969,294,2,"late closed",1
"349","CB0504.2010","CB0504","2008Cub",2008,2010,2,35,27,1,40.196238,-121.435677,0.195749,26,1969,294,2,"late closed",1
"350","CB0504.2011","CB0504","2008Cub",2008,2011,3,35,20,0.5,40.196238,-121.435677,0.195749,26,1969,294,2,"late closed",1
"351","CB0504.2012","CB0504","2008Cub",2008,2012,4,15,12,0,40.196238,-121.435677,0.195749,26,1969,294,2,"late closed",1
"352","CB0505.2009","CB0505","2008Cub",2008,2009,1,25,10,4,40.196817,-121.432946,0.21683,38,1976,31,2,"mid closed",1
"353","CB0505.2010","CB0505","2008Cub",2008,2010,2,30,12,2,40.196817,-121.432946,0.21683,38,1976,31,2,"mid closed",1
"354","CB0505.2011","CB0505","2008Cub",2008,2011,3,30,10,2,40.196817,-121.432946,0.21683,38,1976,31,2,"mid closed",1
"355","CB0505.2012","CB0505","2008Cub",2008,2012,4,15,7,3,40.196817,-121.432946,0.21683,38,1976,31,2,"mid closed",1
"356","CB0701.2009","CB0701","2008Cub",2008,2009,1,8,17,0,40.180698,-121.457355,31.01390076,39,1766,149,2,"Shrub",1
"357","CB0701.2010","CB0701","2008Cub",2008,2010,2,6,22,2,40.180698,-121.457355,31.01390076,39,1766,149,2,"Shrub",1
"358","CB0701.2012","CB0701","2008Cub",2008,2012,4,6,22,2,40.180698,-121.457355,31.01390076,39,1766,149,1,"Shrub",1
"359","CB0702.2009","CB0702","2008Cub",2008,2009,1,40,2,4,40.180006,-121.454716,0.387784004,34,1690,175,2,"Shrub",1
"360","CB0702.2010","CB0702","2008Cub",2008,2010,2,30,1,2,40.180006,-121.454716,0.387784004,34,1690,175,2,"Shrub",1
"361","CB0702.2012","CB0702","2008Cub",2008,2012,4,30,1,2,40.180006,-121.454716,0.387784004,34,1690,175,1,"Shrub",1
"362","CB0703.2009","CB0703","2008Cub",2008,2009,1,15,7,8,40.179775,-121.451508,9.088990211,36,1742,290,2,"late closed",1
"363","CB0703.2010","CB0703","2008Cub",2008,2010,2,25,13,5,40.179775,-121.451508,9.088990211,36,1742,290,2,"late closed",1
"364","CB0703.2012","CB0703","2008Cub",2008,2012,4,25,13,5,40.179775,-121.451508,9.088990211,36,1742,290,1,"late closed",1
"365","CB0704.2009","CB0704","2008Cub",2008,2009,1,15,6,3,40.179598,-121.448686,4.627910137,63,1792,302,2,"late closed",1
"366","CB0704.2010","CB0704","2008Cub",2008,2010,2,30,6,1,40.179598,-121.448686,4.627910137,63,1792,302,2,"late closed",1
"367","CB0704.2011","CB0704","2008Cub",2008,2011,3,30,6,1,40.179598,-121.448686,4.627910137,63,1792,302,1,"late closed",1
"368","CB0704.2012","CB0704","2008Cub",2008,2012,4,30,6,1,40.179598,-121.448686,4.627910137,63,1792,302,2,"late closed",1
"369","CB0705.2009","CB0705","2008Cub",2008,2009,1,4,16,0,40.179266,-121.445763,4.852429867,27,1923,175,2,"late closed",1
"370","CB0705.2010","CB0705","2008Cub",2008,2010,2,2,15,0,40.179266,-121.445763,4.852429867,27,1923,175,2,"late closed",1
